work_id,demo_anonymous_id,sanction_date,completion_date,work_status,days_since_sanction,delay_type,delay_score,delay_flag,delay_explanation
WS/MP18280/2025-2026/186937,ND-WRK-1747,2025-08-08,,Sanction,396,open_work_age,70,True,No completion date is present and the work has been on record for 396 days since sanction. Current workflow status: Sanction.
WS/MP18280/2025-2026/186936,ND-WRK-1746,2025-08-08,,Sanction,396,open_work_age,70,True,No completion date is present and the work has been on record for 396 days since sanction. Current workflow status: Sanction.
WS/MP18280/2025-2026/186934,ND-WRK-1745,2025-08-08,,Sanction,396,open_work_age,70,True,No completion date is present and the work has been on record for 396 days since sanction. Current workflow status: Sanction.
WS/MP18280/2025-2026/186933,ND-WRK-1744,2025-08-08,,Sanction,396,open_work_age,70,True,No completion date is present and the work has been on record for 396 days since sanction. Current workflow status: Sanction.
WS/MP18280/2025-2026/186932,ND-WRK-1743,2025-08-08,,Sanction,396,open_work_age,70,True,No completion date is present and the work has been on record for 396 days since sanction. Current workflow status: Sanction.
WS/MP18131/2025-2026/191833,ND-WRK-1287,2025-07-05,2026-10-08,Physical Inspection,460,completed_duration,60,True,Recorded completion occurred 460 days after sanction.
WS/MP18116/2025-2026/185875,ND-WRK-0419,2025-01-10,2026-04-02,Physical Inspection,447,completed_duration,60,True,Recorded completion occurred 447 days after sanction.
WS/MP18131/2025-2026/193711,ND-WRK-1292,2025-07-05,2026-08-04,Physical Inspection,395,completed_duration,60,True,Recorded completion occurred 395 days after sanction.
WS/MP687/2025-2026/182569,ND-WRK-2350,2025-03-09,2026-04-05,Physical Inspection,392,completed_duration,60,True,Recorded completion occurred 392 days after sanction.
WS/MP18119/2025-2026/163408,ND-WRK-0669,2025-04-09,2026-09-03,Physical Inspection,512,completed_duration,60,True,Recorded completion occurred 512 days after sanction.
WS/MP18132/2025-2026/189856,ND-WRK-1381,2025-05-08,2026-07-04,Physical Inspection,422,completed_duration,60,True,Recorded completion occurred 422 days after sanction.
WS/MP18132/2025-2026/189855,ND-WRK-1380,2025-07-07,2026-08-01,Physical Inspection,390,completed_duration,60,True,Recorded completion occurred 390 days after sanction.
WS/MP18136/2025-2026/179863,ND-WRK-1666,2025-07-05,2026-09-02,Work Completed,424,completed_duration,60,True,Recorded completion occurred 424 days after sanction.
WS/MP18136/2025-2026/179020,ND-WRK-1664,2025-07-05,2026-09-02,Work Completed,424,completed_duration,60,True,Recorded completion occurred 424 days after sanction.
WS/MP18112/2025-2026/199853,ND-WRK-0213,2025-06-08,2026-10-04,Work Completed,483,completed_duration,60,True,Recorded completion occurred 483 days after sanction.
WS/MP18112/2025-2026/188592,ND-WRK-0193,2025-06-08,2026-12-04,Work Completed,544,completed_duration,60,True,Recorded completion occurred 544 days after sanction.
WS/MP685/2025-2026/175373,ND-WRK-2291,2025-09-05,2026-11-02,Physical Inspection,423,completed_duration,60,True,Recorded completion occurred 423 days after sanction.
WS/MP18124/2025-2026/162403,ND-WRK-0880,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18112/2025-2026/213864,ND-WRK-0232,2025-09-10,,Sanction,363,open_work_age,40,False,No completion date is present and the work has been on record for 363 days since sanction. Current workflow status: Sanction.
WS/MP18119/2025-2026/163403,ND-WRK-0665,2025-11-09,,Sanction,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Sanction.
WS/MP18119/2025-2026/163402,ND-WRK-0664,2025-11-09,,Physical Inspection,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Physical Inspection.
WS/MP18119/2025-2026/163401,ND-WRK-0663,2025-11-09,,Physical Inspection,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Physical Inspection.
WS/MP18114/2025-2026/157450,ND-WRK-0336,2025-12-08,,Physical Inspection,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Physical Inspection.
WS/MP18119/2025-2026/163396,ND-WRK-0658,2025-11-09,,Sanction,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Sanction.
WS/MP18119/2025-2026/163395,ND-WRK-0657,2025-11-09,,Work Completed,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Work Completed.
WS/MP18119/2025-2026/163394,ND-WRK-0656,2025-11-09,,Sanction,303,open_work_age,40,False,No completion date is present and the work has been on record for 303 days since sanction. Current workflow status: Sanction.
WS/MP18112/2025-2026/213855,ND-WRK-0231,2025-09-10,,Sanction,363,open_work_age,40,False,No completion date is present and the work has been on record for 363 days since sanction. Current workflow status: Sanction.
WS/MP18124/2025-2026/162402,ND-WRK-0879,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18120/2025-2026/169263,ND-WRK-0721,2025-09-09,,Physical Inspection,364,open_work_age,40,False,No completion date is present and the work has been on record for 364 days since sanction. Current workflow status: Physical Inspection.
WS/MP18124/2025-2026/162401,ND-WRK-0878,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18124/2025-2026/162368,ND-WRK-0874,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18124/2025-2026/165785,ND-WRK-0889,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18124/2025-2026/165777,ND-WRK-0886,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18124/2025-2026/165771,ND-WRK-0885,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18122/2025-2026/168731,ND-WRK-0800,2025-10-11,,Vendor Identification,332,open_work_age,40,False,No completion date is present and the work has been on record for 332 days since sanction. Current workflow status: Vendor Identification.
WS/MP18124/2025-2026/165767,ND-WRK-0884,2025-12-08,,Vendor Identification,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Vendor Identification.
WS/MP18119/2025-2026/163482,ND-WRK-0687,2025-11-08,,Physical Inspection,304,open_work_age,40,False,No completion date is present and the work has been on record for 304 days since sanction. Current workflow status: Physical Inspection.
WS/MP18119/2025-2026/163471,ND-WRK-0679,2025-11-08,,Physical Inspection,304,open_work_age,40,False,No completion date is present and the work has been on record for 304 days since sanction. Current workflow status: Physical Inspection.
WS/MP18132/2025-2026/174577,ND-WRK-1357,2025-10-06,,Sanction,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Sanction.
WS/MP18132/2025-2026/174562,ND-WRK-1346,2025-10-06,,Work partially Completed,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Work partially Completed.
WS/MP687/2025-2026/182094,ND-WRK-2344,2025-12-08,,Physical Inspection,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Physical Inspection.
WS/MP687/2025-2026/182089,ND-WRK-2342,2025-10-06,,Physical Inspection,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Physical Inspection.
WS/MP18132/2025-2026/189854,ND-WRK-1379,2025-10-06,,Sanction,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Sanction.
WS/MP18132/2025-2026/189852,ND-WRK-1378,2025-10-06,,Sanction,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Sanction.
WS/MP18132/2025-2026/179015,ND-WRK-1373,2025-10-06,,Work Completed,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Work Completed.
WS/MP18133/2025-2026/148483,ND-WRK-1442,2025-12-08,,Sanction,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Sanction.
WS/MP18133/2025-2026/148479,ND-WRK-1438,2025-12-08,,Sanction,274,open_work_age,40,False,No completion date is present and the work has been on record for 274 days since sanction. Current workflow status: Sanction.
WS/MP687/2025-2026/182087,ND-WRK-2340,2025-10-06,,Physical Inspection,337,open_work_age,40,False,No completion date is present and the work has been on record for 337 days since sanction. Current workflow status: Physical Inspection.
WS/MP673/2025-2026/199064,ND-WRK-2183,2025-10-10,,Physical Inspection,333,open_work_age,40,False,No completion date is present and the work has been on record for 333 days since sanction. Current workflow status: Physical Inspection.
